gene,g1_ppi_score,hub_score_norm,archs4_coexpr,ppi_score_sum,label,dataset
ST6GALNAC4,0.0,0.0,0.0,0.0,0,Steinhart
ST6GALNAC5,0.413,0.0556,0.0,0.0315,0,Steinhart
ST6GALNAC6,0.563,0.0556,0.4265,0.0429,0,Steinhart
ST7,0.0,0.0,0.0,0.0,0,Steinhart
ST7L,0.0,0.0,0.0,0.0,0,Steinhart
ST8SIA1,1.0,0.1667,0.0,0.1568,0,Steinhart
ST8SIA2,0.0,0.0,0.0,0.0,0,Steinhart
ST8SIA3,0.0,0.0,0.0,0.0,0,Steinhart
ST8SIA4,0.0,0.0,0.0,0.0,0,Steinhart
ST8SIA5,0.644,0.1667,0.4829,0.1147,0,Steinhart
ST8SIA6,0.0,0.0,0.0,0.0,0,Steinhart
STAB1,0.0,0.0556,0.0,0.0343,0,Steinhart
STAB2,0.0,0.0,0.0,0.0,0,Steinhart
STAC,0.0,0.0,0.0,0.0,0,Steinhart
STAC2,0.0,0.0,0.0,0.0,0,Steinhart
STAC3,0.0,0.0,0.0,0.0,0,Steinhart
STAG1,0.0,0.0,0.0,0.0,0,Steinhart
STAG2,0.0,0.0,0.0,0.0,0,Steinhart
STAG3,0.0,0.0,0.0,0.0,0,Steinhart
STAM,0.0,0.0556,0.0,0.0381,0,Steinhart
STAM2,0.0,0.0556,0.3964,0.038,0,Steinhart
STAMBP,0.0,0.1667,0.0,0.1244,0,Steinhart
STAMBPL1,0.0,0.1111,0.0,0.0938,0,Steinhart
STAP1,0.0,0.0,0.6667,0.0,0,Steinhart
STAP2,0.0,0.0,0.0,0.0,1,Steinhart
STAR,0.0,0.1111,0.0,0.1181,0,Steinhart
STARD10,0.0,0.0,0.0,0.0,0,Steinhart
STARD13,0.0,0.0,0.0,0.0,0,Steinhart
STARD3,0.0,0.1111,0.0,0.1236,0,Steinhart
STARD3NL,0.0,0.0556,0.0,0.0577,0,Steinhart
STARD4,0.0,0.0556,0.0,0.0374,0,Steinhart
STARD5,0.0,0.0,0.0,0.0,0,Steinhart
STARD6,0.0,0.0,0.0,0.0,0,Steinhart
STARD7,0.0,0.0,0.0,0.0,0,Steinhart
STARD8,0.0,0.0,0.0,0.0,0,Steinhart
STARD9,0.0,0.0,0.0,0.0,0,Steinhart
STAT1,0.538,0.5,0.0,0.4376,0,Steinhart
STAT2,0.0,0.1111,0.0,0.0791,0,Steinhart
STAT3,0.882,0.8889,0.0,0.9316,0,Steinhart
STAT4,0.523,0.2222,0.0,0.1877,1,Steinhart
STAT5A,0.545,0.5,0.0,0.5169,1,Steinhart
STAT5B,0.512,0.5,0.0,0.5111,0,Steinhart
STAT6,0.741,0.2778,0.0,0.2627,0,Steinhart
STATH,0.0,0.0,0.0,0.0,0,Steinhart
STAU1,0.0,0.0,0.0,0.0,0,Steinhart
STAU2,0.0,0.0556,0.0,0.069,0,Steinhart
STBD1,0.0,0.0,0.0,0.0,0,Steinhart
STC1,0.0,0.0,0.0,0.0,0,Steinhart
STC2,0.0,0.0,0.5443,0.0,0,Steinhart
STEAP1,0.0,0.0,0.0,0.0,0,Steinhart
STEAP1B,0.0,0.0,0.0,0.0,0,Steinhart
STEAP2,0.0,0.0,0.0,0.0,0,Steinhart
STEAP3,0.0,0.0556,0.0,0.0346,0,Steinhart
STEAP4,0.0,0.0,0.0,0.0,0,Steinhart
STH,0.0,0.0,0.0,0.0,0,Steinhart
STIM1,0.0,0.0,0.4152,0.0,0,Steinhart
STIM2,0.0,0.0,0.0,0.0,0,Steinhart
STIP1,0.0,0.0556,0.0,0.0762,0,Steinhart
STK10,0.0,0.0,0.0,0.0,0,Steinhart
STK11,0.473,0.0556,0.0,0.0361,0,Steinhart
STK11IP,0.0,0.0,0.0,0.0,0,Steinhart
STK16,0.0,0.0,0.0,0.0,0,Steinhart
STK17A,0.0,0.0,0.0,0.0,0,Steinhart
STK17B,0.0,0.0,0.0,0.0,0,Steinhart
STK19,0.0,0.0,0.0,0.0,0,Steinhart
STK24,0.0,0.0,0.0,0.0,0,Steinhart
STK25,0.0,0.0,0.0,0.0,0,Steinhart
STK26,0.0,0.0,0.0,0.0,0,Steinhart
STK3,0.0,0.0,0.0,0.0,0,Steinhart
STK31,0.0,0.0,0.0,0.0,0,Steinhart
STK32A,0.0,0.0,0.0,0.0,0,Steinhart
STK32B,0.0,0.0,0.0,0.0,0,Steinhart
STK32C,0.0,0.0,0.0,0.0,0,Steinhart
STK33,0.0,0.0,0.0,0.0,0,Steinhart
STK35,0.0,0.0556,0.0,0.0473,0,Steinhart
STK36,0.0,0.0,0.0,0.0,0,Steinhart
STK38,0.0,0.0,0.0,0.0,0,Steinhart
STK38L,0.0,0.0,0.0,0.0,0,Steinhart
STK39,0.0,0.0,0.0,0.0,0,Steinhart
STK4,0.0,0.0,0.0,0.0,0,Steinhart
STK40,0.0,0.0,0.0,0.0,0,Steinhart
STKLD1,0.0,0.0,0.0,0.0,0,Steinhart
STMN1,0.0,0.0,0.0,0.0,0,Steinhart
STMN2,0.0,0.0,0.0,0.0,0,Steinhart
STMN3,0.0,0.0,0.3199,0.0,0,Steinhart
STMN4,0.0,0.0,0.5006,0.0,0,Steinhart
STMND1,0.0,0.0,0.0,0.0,0,Steinhart
STN1,0.0,0.1111,0.0,0.1516,0,Steinhart
STOM,0.0,0.0556,0.0,0.0361,0,Steinhart
STOML1,0.0,0.0556,0.0,0.0345,0,Steinhart
STOML2,0.0,0.0556,0.0,0.0486,0,Steinhart
STOML3,0.0,0.0,0.0,0.0,0,Steinhart
STON1,0.0,0.0556,0.0,0.038,0,Steinhart
STON1-GTF2A1L,0.0,0.0,0.0,0.0,0,Steinhart
STON2,0.0,0.0556,0.0,0.038,0,Steinhart
STOX1,0.0,0.0,0.0,0.0,0,Steinhart
STOX2,0.0,0.0,0.0,0.0,0,Steinhart
STPG1,0.0,0.0,0.0,0.0,0,Steinhart
STPG2,0.0,0.0,0.0,0.0,0,Steinhart
STPG3,0.0,0.0,0.0,0.0,0,Steinhart
STPG4,0.0,0.0,0.0,0.0,0,Steinhart
STRA6,0.0,0.0,0.0,0.0,0,Steinhart
STRA8,0.0,0.0,0.0,0.0,0,Steinhart
STRADA,0.0,0.0,0.0,0.0,0,Steinhart
STRADB,0.0,0.0,0.0,0.0,0,Steinhart
STRAP,0.0,0.0,0.0,0.0,1,Steinhart
STRBP,0.0,0.0556,0.0,0.0478,0,Steinhart
STRC,0.0,0.0,0.0,0.0,0,Steinhart
STRIP1,0.0,0.0,0.0,0.0,0,Steinhart
STRIP2,0.0,0.0,0.0,0.0,0,Steinhart
STRN,0.0,0.1667,0.0,0.122,0,Steinhart
STRN3,0.0,0.0,0.0,0.0,0,Steinhart
STRN4,0.0,0.0,0.0,0.0,0,Steinhart
STS,0.0,0.0,0.0,0.0,0,Steinhart
STT3A,0.0,0.0,0.0,0.0,0,Steinhart
STT3B,0.0,0.0,0.3133,0.0,0,Steinhart
STUB1,0.0,0.3333,0.0,0.3291,0,Steinhart
STUM,0.0,0.0,0.0,0.0,0,Steinhart
STX10,0.0,0.0556,0.0,0.0401,0,Steinhart
STX11,0.0,0.0,0.6307,0.0,0,Steinhart
STX12,0.0,0.1667,0.0,0.1417,0,Steinhart
STX16,0.0,0.0556,0.0,0.0328,0,Steinhart
STX17,0.0,0.1667,0.0,0.1691,0,Steinhart
STX18,0.0,0.0,0.0,0.0,0,Steinhart
STX19,0.0,0.0,0.0,0.0,0,Steinhart
STX1A,0.0,0.0556,0.0,0.0416,0,Steinhart
STX1B,0.0,0.0,0.0,0.0,0,Steinhart
STX2,0.0,0.0,0.0,0.0,0,Steinhart
STX3,0.0,0.0,0.0,0.0,0,Steinhart
STX4,0.0,0.0556,0.4369,0.0477,0,Steinhart
STX5,0.0,0.0,0.4242,0.0,0,Steinhart
STX6,0.0,0.1111,0.0,0.0757,0,Steinhart
STX7,0.0,0.1111,0.0,0.1078,0,Steinhart
STX8,0.0,0.1111,0.0,0.1071,0,Steinhart
STXBP1,0.0,0.0556,0.5966,0.0487,0,Steinhart
STXBP2,0.0,0.0,0.0,0.0,0,Steinhart
STXBP3,0.0,0.0556,0.0,0.0481,0,Steinhart
STXBP4,0.0,0.0,0.0,0.0,0,Steinhart
STXBP5,0.0,0.0,0.0,0.0,0,Steinhart
STXBP5L,0.0,0.0,0.0,0.0,0,Steinhart
STXBP6,0.0,0.0,0.0,0.0,0,Steinhart
STYK1,0.0,0.0,0.0,0.0,0,Steinhart
STYX,0.0,0.0,0.0,0.0,0,Steinhart
STYXL1,0.0,0.0,0.0,0.0,0,Steinhart
SUB1,0.0,0.0,0.0,0.0,0,Steinhart
SUCLA2,0.0,0.0,0.0,0.0,0,Steinhart
SUCLG1,0.0,0.0,0.0,0.0,0,Steinhart
SUCLG2,0.0,0.0,0.0,0.0,0,Steinhart
SUCNR1,0.0,0.0,0.0,0.0,0,Steinhart
SUCO,0.0,0.0,0.3129,0.0,0,Steinhart
SUDS3,0.0,0.0,0.0,0.0,0,Steinhart
SUFU,0.0,0.2222,0.0,0.1956,0,Steinhart
SUGCT,0.0,0.0,0.0,0.0,0,Steinhart
SUGP1,0.0,0.0556,0.0,0.0566,0,Steinhart
SUGP2,0.0,0.0,0.0,0.0,0,Steinhart
SUGT1,0.0,0.0,0.0,0.0,0,Steinhart
SULF1,0.0,0.0,0.0,0.0,0,Steinhart
SULF2,0.0,0.0,0.0,0.0,0,Steinhart
SULT1A1,0.0,0.0,0.0,0.0,0,Steinhart
SULT1A2,0.0,0.0,0.0,0.0,0,Steinhart
SULT1A4,0.0,0.0,0.0,0.0,0,Steinhart
SULT1B1,0.0,0.0,0.0,0.0,0,Steinhart
SULT1C2,0.0,0.0,0.0,0.0,0,Steinhart
SULT1C3,0.0,0.0,0.0,0.0,0,Steinhart
SULT1C4,0.0,0.0,0.0,0.0,0,Steinhart
SULT1E1,0.0,0.0,0.0,0.0,0,Steinhart
SULT2A1,0.0,0.0,0.0,0.0,0,Steinhart
SULT2B1,0.0,0.0,0.0,0.0,0,Steinhart
SULT4A1,0.0,0.0,0.0,0.0,0,Steinhart
SULT6B1,0.0,0.0,0.0,0.0,0,Steinhart
SUMF1,0.0,0.0,0.0,0.0,0,Steinhart
SUMF2,0.0,0.0,0.0,0.0,0,Steinhart
SUMO1,0.0,0.1667,0.0,0.1292,0,Steinhart
SUMO2,0.0,0.1111,0.0,0.0914,0,Steinhart
SUMO3,0.0,0.0,0.0,0.0,0,Steinhart
SUMO4,0.0,0.0556,0.0,0.0348,0,Steinhart
SUN1,0.0,0.0,0.0,0.0,0,Steinhart
SUN2,0.0,0.0,0.4418,0.0,0,Steinhart
SUN3,0.0,0.0,0.0,0.0,0,Steinhart
SUN5,0.0,0.0,0.0,0.0,0,Steinhart
SUOX,0.0,0.0,0.0,0.0,0,Steinhart
SUPT16H,0.0,0.2222,0.0,0.2334,0,Steinhart
SUPT20H,0.0,0.0556,0.0,0.0736,0,Steinhart
SUPT20HL1,0.0,0.0,0.0,0.0,0,Steinhart
SUPT20HL2,0.0,0.0,0.0,0.0,0,Steinhart
SUPT3H,0.0,0.0556,0.0,0.0512,0,Steinhart
SUPT4H1,0.0,0.1111,0.0,0.1147,0,Steinhart
SUPT7L,0.0,0.0,0.0,0.0,0,Steinhart
SURF1,0.0,0.0,0.0,0.0,0,Steinhart
SURF2,0.0,0.0,0.0,0.0,0,Steinhart
SURF4,0.0,0.0,0.0,0.0,0,Steinhart
SURF6,0.0,0.0,0.0,0.0,0,Steinhart
SUSD1,0.0,0.0,0.0,0.0,0,Steinhart
SUSD2,0.0,0.0,0.0,0.0,0,Steinhart
SUSD3,0.0,0.0,0.6625,0.0,0,Steinhart
SUSD4,0.0,0.0,0.3133,0.0,0,Steinhart
SUSD5,0.0,0.0,0.0,0.0,0,Steinhart
SUSD6,0.0,0.0,0.527,0.0,0,Steinhart
SUV39H1,0.0,0.0,0.0,0.0,0,Steinhart
SUV39H2,0.0,0.0,0.0,0.0,0,Steinhart
SUZ12,0.0,0.1111,0.0,0.0999,0,Steinhart
SV2A,0.0,0.0556,0.0,0.0396,0,Steinhart
SV2B,0.0,0.0556,0.0,0.031,0,Steinhart
SV2C,0.0,0.0556,0.0,0.0326,0,Steinhart
SVEP1,0.0,0.0,0.0,0.0,0,Steinhart
SVIL,0.0,0.0,0.0,0.0,0,Steinhart
SVIP,0.0,0.0,0.0,0.0,0,Steinhart
SVOP,0.0,0.0556,0.505,0.043,0,Steinhart
SVOPL,0.419,0.1111,0.0,0.0663,0,Steinhart
SWAP70,0.0,0.0,0.0,0.0,0,Steinhart
SWI5,0.0,0.0,0.0,0.0,0,Steinhart
SWSAP1,0.0,0.0,0.0,0.0,0,Steinhart
SWT1,0.0,0.0,0.0,0.0,0,Steinhart
SYAP1,0.0,0.0,0.0,0.0,0,Steinhart
SYBU,0.0,0.0,0.0,0.0,0,Steinhart
SYCE1,0.0,0.0,0.0,0.0,0,Steinhart
SYCE1L,0.0,0.0,0.0,0.0,0,Steinhart
SYCE2,0.0,0.0,0.0,0.0,0,Steinhart
SYCE3,0.0,0.0,0.0,0.0,0,Steinhart
SYCN,0.0,0.0,0.0,0.0,0,Steinhart
SYCP1,0.0,0.0,0.0,0.0,0,Steinhart
SYCP2,0.0,0.0,0.0,0.0,0,Steinhart
SYCP2L,0.0,0.0,0.0,0.0,0,Steinhart
SYCP3,0.0,0.0,0.0,0.0,0,Steinhart
SYDE1,0.0,0.0,0.0,0.0,0,Steinhart
SYDE2,0.0,0.0,0.0,0.0,0,Steinhart
SYF2,0.0,0.1111,0.0,0.1355,0,Steinhart
SYK,0.0,0.6111,0.0,0.7388,0,Steinhart
SYN1,0.0,0.1111,0.0,0.0833,0,Steinhart
SYN2,0.0,0.1111,0.0,0.0672,0,Steinhart
SYN3,0.0,0.1111,0.0,0.0666,0,Steinhart
SYNC,0.0,0.0,0.0,0.0,0,Steinhart
SYNCRIP,0.0,0.1111,0.0,0.1023,0,Steinhart
SYNDIG1,0.0,0.0,0.0,0.0,0,Steinhart
SYNDIG1L,0.0,0.0,0.0,0.0,0,Steinhart
SYNE1,0.0,0.0,0.4946,0.0,0,Steinhart
SYNE2,0.0,0.0,0.3273,0.0,0,Steinhart
SYNE3,0.0,0.0,0.0,0.0,0,Steinhart
SYNE4,0.0,0.0,0.0,0.0,0,Steinhart
SYNGAP1,0.0,0.0,0.3116,0.0,0,Steinhart
SYNGR2,0.0,0.0,0.0,0.0,0,Steinhart
SYNGR3,0.0,0.0,0.0,0.0,0,Steinhart
SYNGR4,0.0,0.0,0.0,0.0,0,Steinhart
SYNJ1,0.0,0.1111,0.0,0.0972,0,Steinhart
SYNJ2,0.0,0.0556,0.0,0.0522,0,Steinhart
SYNJ2BP-COX16,0.0,0.0,0.0,0.0,0,Steinhart
SYNM,0.0,0.0,0.0,0.0,0,Steinhart
SYNPO,0.0,0.0,0.0,0.0,0,Steinhart
SYNPO2,0.0,0.0,0.0,0.0,0,Steinhart
SYNPO2L,0.0,0.0,0.0,0.0,0,Steinhart
SYNPR,0.0,0.0,0.0,0.0,0,Steinhart
SYNRG,0.0,0.0556,0.0,0.0412,0,Steinhart
SYP,0.0,0.1667,0.0,0.14,0,Steinhart
SYPL1,0.0,0.0,0.3242,0.0,0,Steinhart
SYPL2,0.0,0.0,0.0,0.0,0,Steinhart
SYT1,0.0,0.1667,0.5151,0.1738,0,Steinhart
SYT10,0.0,0.0,0.0,0.0,0,Steinhart
SYT11,0.0,0.0556,0.4843,0.0402,0,Steinhart
SYT12,0.0,0.0,0.0,0.0,0,Steinhart
SYT13,0.0,0.0,0.0,0.0,0,Steinhart
SYT14,0.0,0.0,0.0,0.0,0,Steinhart
SYT15,0.0,0.0,0.0,0.0,0,Steinhart
SYT16,0.0,0.0,0.0,0.0,0,Steinhart
SYT17,0.0,0.0,0.0,0.0,0,Steinhart
SYT2,0.0,0.1667,0.0,0.1103,0,Steinhart
SYT3,0.0,0.0,0.0,0.0,0,Steinhart
SYT4,0.0,0.0,0.0,0.0,0,Steinhart
SYT5,0.0,0.0,0.0,0.0,0,Steinhart
SYT6,0.0,0.0556,0.0,0.0306,0,Steinhart
SYT7,0.0,0.0,0.0,0.0,0,Steinhart
SYT8,0.0,0.0556,0.0,0.038,0,Steinhart
SYT9,0.0,0.0556,0.0,0.038,0,Steinhart
SYTL1,0.0,0.0,0.0,0.0,0,Steinhart
SYTL2,0.0,0.0,0.0,0.0,0,Steinhart
SYTL3,0.0,0.0,0.0,0.0,0,Steinhart
SYTL4,0.0,0.0,0.0,0.0,0,Steinhart
SYTL5,0.0,0.0,0.0,0.0,0,Steinhart
SYVN1,0.0,0.0556,0.0,0.0419,0,Steinhart
SZRD1,0.0,0.0556,0.0,0.0518,0,Steinhart
SZT2,0.0,0.0556,0.0,0.0393,0,Steinhart
T,0.0,0.0,0.0,0.0,0,Steinhart
TAAR1,0.0,0.0,0.0,0.0,0,Steinhart
TAAR2,0.0,0.0,0.0,0.0,0,Steinhart
TAAR5,0.0,0.0,0.0,0.0,0,Steinhart
TAAR6,0.0,0.0,0.0,0.0,0,Steinhart
TAAR8,0.0,0.0,0.0,0.0,0,Steinhart
TAAR9,0.0,0.0,0.0,0.0,0,Steinhart
TAB1,0.0,0.0556,0.0,0.0471,0,Steinhart
TAB2,0.0,0.1111,0.0,0.0987,0,Steinhart
TAB3,0.0,0.0556,0.0,0.0582,0,Steinhart
TAC1,0.0,0.1667,0.0,0.1499,0,Steinhart
TAC3,0.0,0.0,0.0,0.0,0,Steinhart
TAC4,0.0,0.0,0.0,0.0,0,Steinhart
TACC1,0.0,0.0,0.0,0.0,0,Steinhart
TACC2,0.0,0.0,0.0,0.0,0,Steinhart
TACC3,0.0,0.0,0.0,0.0,0,Steinhart
TACO1,0.0,0.0,0.0,0.0,0,Steinhart
TACR1,0.0,0.1111,0.0,0.0701,0,Steinhart
TACR2,0.0,0.0,0.0,0.0,0,Steinhart
TACR3,0.0,0.0,0.0,0.0,0,Steinhart
TACSTD2,0.0,0.0,0.0,0.0,0,Steinhart
TADA1,0.0,0.0,0.0,0.0,0,Steinhart
TADA2A,0.0,0.0,0.0,0.0,0,Steinhart
TADA2B,0.0,0.0556,0.0,0.045,0,Steinhart
TADA3,0.0,0.0,0.0,0.0,0,Steinhart
TAF1,0.0,0.0556,0.0,0.0562,0,Steinhart
TAF10,0.0,0.0,0.0,0.0,1,Steinhart
TAF11,0.0,0.0,0.0,0.0,0,Steinhart
TAF12,0.0,0.0,0.0,0.0,0,Steinhart
TAF13,0.0,0.0,0.3499,0.0,0,Steinhart
TAF15,0.0,0.0,0.0,0.0,0,Steinhart
TAF1A,0.0,0.0,0.0,0.0,0,Steinhart
TAF1C,0.0,0.0,0.0,0.0,0,Steinhart
TAF1D,0.0,0.0,0.0,0.0,0,Steinhart
TAF1L,0.0,0.0,0.0,0.0,0,Steinhart
TAF2,0.0,0.0,0.0,0.0,0,Steinhart
TAF3,0.0,0.0,0.0,0.0,0,Steinhart
TAF4,0.0,0.0,0.0,0.0,0,Steinhart
TAF4B,0.0,0.0,0.0,0.0,0,Steinhart
TAF5,0.0,0.0556,0.0,0.0433,0,Steinhart
TAF5L,0.0,0.0,0.0,0.0,0,Steinhart
TAF6L,0.0,0.0,0.0,0.0,0,Steinhart
TAF7,0.0,0.0556,0.0,0.0548,0,Steinhart
TAF7L,0.0,0.0,0.0,0.0,0,Steinhart
TAF8,0.0,0.0,0.0,0.0,0,Steinhart
TAF9B,0.0,0.0,0.0,0.0,0,Steinhart
TAGAP,0.0,0.0,0.712,0.0,0,Steinhart
TAGLN,0.0,0.0,0.0,0.0,0,Steinhart
TAGLN2,0.0,0.0,0.0,0.0,0,Steinhart
TAGLN3,0.0,0.0,0.0,0.0,0,Steinhart
TAL1,0.0,0.0556,0.0,0.0719,0,Steinhart
TAL2,0.0,0.0556,0.0,0.0367,0,Steinhart
TALDO1,0.0,0.0,0.0,0.0,0,Steinhart
TAMM41,0.0,0.0,0.0,0.0,0,Steinhart
TANC1,0.0,0.0,0.0,0.0,0,Steinhart
TANC2,0.0,0.0,0.0,0.0,0,Steinhart
TANGO2,0.0,0.0,0.0,0.0,0,Steinhart
TANK,0.0,0.0556,0.0,0.0703,0,Steinhart
TAOK1,0.0,0.0,0.0,0.0,0,Steinhart
TAOK2,0.0,0.0,0.0,0.0,0,Steinhart
TAOK3,0.0,0.0,0.0,0.0,0,Steinhart
TAP1,0.0,0.0,0.5255,0.0,0,Steinhart
TAP2,0.0,0.0,0.0,0.0,0,Steinhart
TAPBP,0.0,0.0,0.0,0.0,0,Steinhart
TAPBPL,0.0,0.0,0.6359,0.0,0,Steinhart
TAPT1,0.0,0.0,0.0,0.0,0,Steinhart
TARBP1,0.0,0.0,0.0,0.0,0,Steinhart
TARBP2,0.0,0.0556,0.0,0.0323,0,Steinhart
TARDBP,0.0,0.2222,0.0,0.2247,0,Steinhart
TARM1,0.0,0.0,0.0,0.0,0,Steinhart
TARP,0.0,0.0,0.0,0.0,0,Steinhart
TARS2,0.0,0.0,0.0,0.0,0,Steinhart
TARSL2,0.0,0.0,0.0,0.0,0,Steinhart
TAS1R1,0.0,0.0,0.0,0.0,0,Steinhart
TAS1R2,0.0,0.0,0.0,0.0,0,Steinhart
TAS1R3,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R1,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R10,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R13,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R14,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R16,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R19,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R20,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R3,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R30,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R31,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R38,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R39,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R4,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R40,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R41,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R42,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R43,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R46,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R5,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R50,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R60,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R7,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R8,0.0,0.0,0.0,0.0,0,Steinhart
TAS2R9,0.0,0.0,0.0,0.0,0,Steinhart
TASP1,0.0,0.0,0.0,0.0,0,Steinhart
TAT,0.0,0.0556,0.0,0.0599,0,Steinhart
TATDN1,0.0,0.0,0.0,0.0,0,Steinhart
TATDN2,0.0,0.0,0.0,0.0,0,Steinhart
TATDN3,0.0,0.0,0.0,0.0,0,Steinhart
TAX1BP1,0.0,0.0556,0.3234,0.0718,0,Steinhart
TAZ,0.0,0.0,0.0,0.0,0,Steinhart
TBATA,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D1,0.0,0.0556,0.0,0.0711,0,Steinhart
TBC1D10A,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D10B,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D10C,0.0,0.0556,0.6803,0.0412,0,Steinhart
TBC1D12,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D13,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D14,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D15,0.0,0.1111,0.0,0.1068,0,Steinhart
TBC1D16,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D17,0.0,0.0556,0.4363,0.0711,0,Steinhart
TBC1D19,0.0,0.0556,0.0,0.0362,0,Steinhart
TBC1D2,0.0,0.0556,0.0,0.0653,0,Steinhart
TBC1D20,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D21,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D22A,0.0,0.0,0.5187,0.0,0,Steinhart
TBC1D22B,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D23,0.0,0.0,0.3751,0.0,0,Steinhart
TBC1D24,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D25,0.0,0.0,0.4255,0.0,0,Steinhart
TBC1D26,0.0,0.0,0.0,0.0,1,Steinhart
TBC1D28,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D29,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D2B,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D30,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D31,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D32,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D3E,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D3F,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D4,0.0,0.0556,0.0,0.0728,0,Steinhart
TBC1D5,0.0,0.1111,0.0,0.1151,0,Steinhart
TBC1D7,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D8,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D8B,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D9,0.0,0.0,0.0,0.0,0,Steinhart
TBC1D9B,0.0,0.0,0.0,0.0,0,Steinhart
TBCA,0.0,0.0,0.0,0.0,0,Steinhart
TBCB,0.0,0.0,0.0,0.0,0,Steinhart
TBCC,0.0,0.0,0.0,0.0,0,Steinhart
TBCCD1,0.0,0.0,0.0,0.0,0,Steinhart
TBCE,0.0,0.0,0.0,0.0,0,Steinhart
TBCEL,0.0,0.0,0.0,0.0,0,Steinhart
TBCK,0.0,0.0,0.0,0.0,0,Steinhart
TBK1,0.0,0.2222,0.0,0.236,0,Steinhart
TBKBP1,0.0,0.0,0.0,0.0,0,Steinhart
TBL1X,0.0,0.0,0.0,0.0,0,Steinhart
TBL1XR1,0.0,0.0,0.0,0.0,0,Steinhart
TBL1Y,0.0,0.0,0.0,0.0,0,Steinhart
TBL2,0.0,0.0556,0.0,0.0419,0,Steinhart
TBP,0.0,0.2778,0.0,0.289,0,Steinhart
TBPL1,0.0,0.0,0.0,0.0,0,Steinhart
TBPL2,0.0,0.0,0.0,0.0,0,Steinhart
TBR1,0.0,0.0,0.0,0.0,0,Steinhart
TBRG1,0.0,0.0,0.0,0.0,0,Steinhart
TBRG4,0.0,0.0,0.0,0.0,0,Steinhart
TBX1,0.0,0.0,0.0,0.0,0,Steinhart
TBX10,0.0,0.0,0.0,0.0,0,Steinhart
TBX15,0.0,0.0,0.0,0.0,0,Steinhart
TBX18,0.0,0.0,0.0,0.0,0,Steinhart
TBX2,0.0,0.0,0.0,0.0,0,Steinhart
TBX20,0.0,0.0,0.0,0.0,0,Steinhart
TBX21,0.723,0.5556,0.6597,0.5252,0,Steinhart
TBX22,0.0,0.0,0.0,0.0,1,Steinhart
TBX3,0.0,0.0,0.0,0.0,0,Steinhart
TBX4,0.0,0.0,0.0,0.0,0,Steinhart
TBX5,0.0,0.0,0.0,0.0,0,Steinhart
TBX6,0.0,0.0,0.0,0.0,0,Steinhart
TBXA2R,0.0,0.0,0.0,0.0,0,Steinhart
TBXAS1,0.0,0.0,0.0,0.0,0,Steinhart
TC2N,0.0,0.0,0.0,0.0,0,Steinhart
TCAF1,0.0,0.0,0.5245,0.0,0,Steinhart
TCAF2,0.0,0.0,0.0,0.0,0,Steinhart
TCAIM,0.0,0.0,0.0,0.0,0,Steinhart
TCAP,0.0,0.0,0.0,0.0,0,Steinhart
